,S_ID,Model,I_ID,Date,Offer,Month_id,Processor,OS,RAM,Year,,Sales
6598,6599,vostro,europe,2015-01-23,no,1,i3,linux,16,2015,,3
6599,6600,vostro,europe,2015-01-24,no,1,i3,linux,4,2015,,2
6600,6601,vostro,europe,2015-01-25,no,1,i9,linux,16,2015,,5
6601,6602,vostro,europe,2015-01-26,no,1,i9,linux,16,2015,,4
6602,6603,vostro,europe,2015-01-27,no,1,i7,Windows,8,2015,,4
6603,6604,vostro,europe,2015-01-28,no,1,i7,linux,8,2015,,0
6604,6605,vostro,europe,2015-01-29,no,1,i7,Windows,16,2015,,5
6605,6606,vostro,europe,2015-01-30,no,1,i5,linux,8,2015,,5
6606,6607,vostro,europe,2015-01-31,no,1,i7,linux,8,2015,,5
6607,6608,vostro,europe,2015-02-01,no,2,i7,linux,4,2015,,2
6608,6609,vostro,europe,2015-02-02,no,2,i3,Windows,8,2015,,4
6609,6610,vostro,europe,2015-02-03,no,2,i5,linux,4,2015,,3
6610,6611,vostro,europe,2015-02-04,no,2,i3,linux,16,2015,,4
6611,6612,vostro,europe,2015-02-05,no,2,i7,linux,16,2015,,4
6612,6613,vostro,europe,2015-02-06,no,2,i5,linux,16,2015,,4
6613,6614,vostro,europe,2015-02-07,no,2,i9,linux,16,2015,,1
6614,6615,vostro,europe,2015-02-08,no,2,i7,linux,16,2015,,2
6615,6616,vostro,europe,2015-02-09,no,2,i7,Windows,16,2015,,5
6616,6617,vostro,europe,2015-02-10,no,2,i3,Windows,16,2015,,7
6617,6618,vostro,europe,2015-02-11,no,2,i5,linux,16,2015,,3
6618,6619,vostro,europe,2015-02-12,no,2,i7,Windows,8,2015,,2
6619,6620,vostro,europe,2015-02-13,no,2,i7,linux,8,2015,,0
6620,6621,vostro,europe,2015-02-14,no,2,i5,Windows,4,2015,,3
6621,6622,vostro,europe,2015-02-15,no,2,i5,Windows,4,2015,,5
6622,6623,vostro,europe,2015-02-16,no,2,i9,Windows,8,2015,,2
6623,6624,vostro,europe,2015-02-17,no,2,i3,linux,8,2015,,0
6624,6625,vostro,europe,2015-02-18,no,2,i7,Windows,4,2015,,1
6625,6626,vostro,europe,2015-02-19,no,2,i3,linux,8,2015,,4
6626,6627,vostro,europe,2015-02-20,no,2,i7,Windows,16,2015,,5
6627,6628,vostro,europe,2015-02-21,no,2,i5,linux,16,2015,,0
6628,6629,vostro,europe,2015-02-22,no,2,i5,Windows,16,2015,,2
6629,6630,vostro,europe,2015-02-23,no,2,i7,linux,4,2015,,5
6630,6631,vostro,europe,2015-02-24,no,2,i5,linux,8,2015,,6
6631,6632,vostro,europe,2015-02-25,no,2,i7,Windows,4,2015,,1
6632,6633,vostro,europe,2015-02-26,no,2,i5,Windows,4,2015,,2
6633,6634,vostro,europe,2015-02-27,no,2,i3,linux,4,2015,,4
6634,6635,vostro,europe,2015-02-28,no,2,i9,Windows,8,2015,,1
6635,6636,vostro,europe,2015-03-01,no,3,i3,Windows,16,2015,,3
6636,6637,vostro,europe,2015-03-02,no,3,i5,Windows,16,2015,,6
6637,6638,vostro,europe,2015-03-03,no,3,i3,linux,16,2015,,1
6638,6639,vostro,europe,2015-03-04,no,3,i3,Windows,4,2015,,1
6639,6640,vostro,europe,2015-03-05,no,3,i9,Windows,4,2015,,3
6640,6641,vostro,europe,2015-03-06,no,3,i9,linux,16,2015,,3
6641,6642,vostro,europe,2015-03-07,no,3,i3,Windows,4,2015,,3
6642,6643,vostro,europe,2015-03-08,no,3,i3,linux,16,2015,,3
6643,6644,vostro,europe,2015-03-09,no,3,i9,Windows,4,2015,,0
6644,6645,vostro,europe,2015-03-10,no,3,i3,Windows,8,2015,,3
6645,6646,vostro,europe,2015-03-11,no,3,i7,linux,8,2015,,2
6646,6647,vostro,europe,2015-03-12,no,3,i5,linux,16,2015,,3
6647,6648,vostro,europe,2015-03-13,no,3,i9,linux,4,2015,,4
6648,6649,vostro,europe,2015-03-14,no,3,i9,Windows,8,2015,,2
6649,6650,vostro,europe,2015-03-15,no,3,i5,linux,8,2015,,4
6650,6651,vostro,europe,2015-03-16,no,3,i5,linux,16,2015,,5
6651,6652,vostro,europe,2015-03-17,no,3,i9,Windows,4,2015,,5
6652,6653,vostro,europe,2015-03-18,no,3,i9,Windows,16,2015,,4
6653,6654,vostro,europe,2015-03-19,no,3,i7,linux,16,2015,,3
6654,6655,vostro,europe,2015-03-20,no,3,i9,Windows,16,2015,,5
6655,6656,vostro,europe,2015-03-21,no,3,i7,Windows,4,2015,,5
6656,6657,vostro,europe,2015-03-22,no,3,i7,Windows,4,2015,,1
6657,6658,vostro,europe,2015-03-23,no,3,i5,Windows,16,2015,,2
6658,6659,vostro,europe,2015-03-24,no,3,i9,linux,8,2015,,6
6659,6660,vostro,europe,2015-03-25,no,3,i3,linux,16,2015,,4
6660,6661,vostro,europe,2015-03-26,no,3,i5,Windows,16,2015,,3
6661,6662,vostro,europe,2015-03-27,no,3,i3,linux,16,2015,,10
6662,6663,vostro,europe,2015-03-28,no,3,i3,Windows,4,2015,,5
6663,6664,vostro,europe,2015-03-29,no,3,i7,linux,4,2015,,5
6664,6665,vostro,europe,2015-03-30,no,3,i5,linux,4,2015,,2
6665,6666,vostro,europe,2015-03-31,no,3,i3,Windows,8,2015,,4
6666,6667,vostro,europe,2015-04-01,no,4,i3,Windows,8,2015,,6
6667,6668,vostro,europe,2015-04-02,no,4,i3,Windows,8,2015,,2
6668,6669,vostro,europe,2015-04-03,no,4,i5,linux,8,2015,,3
6669,6670,vostro,europe,2015-04-04,no,4,i5,linux,8,2015,,5
6670,6671,vostro,europe,2015-04-05,no,4,i5,Windows,4,2015,,3
6671,6672,vostro,europe,2015-04-06,no,4,i3,Windows,16,2015,,1
6672,6673,vostro,europe,2015-04-07,no,4,i9,Windows,4,2015,,3
6673,6674,vostro,europe,2015-04-08,no,4,i7,Windows,16,2015,,1
6674,6675,vostro,europe,2015-04-09,no,4,i5,linux,16,2015,,2
6675,6676,vostro,europe,2015-04-10,no,4,i7,linux,4,2015,,3
6676,6677,vostro,europe,2015-04-11,no,4,i3,Windows,16,2015,,2
6677,6678,vostro,europe,2015-04-12,summer,4,i3,linux,16,2015,,11
6678,6679,vostro,europe,2015-04-13,summer,4,i9,Windows,8,2015,,4
6679,6680,vostro,europe,2015-04-14,summer,4,i9,Windows,8,2015,,9
6680,6681,vostro,europe,2015-04-15,summer,4,i7,Windows,8,2015,,10
6681,6682,vostro,europe,2015-04-16,summer,4,i5,Windows,4,2015,,6
6682,6683,vostro,europe,2015-04-17,summer,4,i9,Windows,8,2015,,8
6683,6684,vostro,europe,2015-04-18,summer,4,i9,Windows,4,2015,,12
6684,6685,vostro,europe,2015-04-19,no,4,i3,linux,4,2015,,2
6685,6686,vostro,europe,2015-04-20,no,4,i3,linux,4,2015,,4
6686,6687,vostro,europe,2015-04-21,no,4,i3,Windows,8,2015,,0
6687,6688,vostro,europe,2015-04-22,no,4,i7,linux,8,2015,,4
6688,6689,vostro,europe,2015-04-23,no,4,i5,linux,8,2015,,2
6689,6690,vostro,europe,2015-04-24,no,4,i9,linux,8,2015,,1
6690,6691,vostro,europe,2015-04-25,no,4,i9,linux,8,2015,,1
6691,6692,vostro,europe,2015-04-26,no,4,i9,linux,8,2015,,2
6692,6693,vostro,europe,2015-04-27,no,4,i7,Windows,16,2015,,1
6693,6694,vostro,europe,2015-04-28,no,4,i3,linux,4,2015,,3
6694,6695,vostro,europe,2015-04-29,no,4,i7,linux,4,2015,,5
6695,6696,vostro,europe,2015-04-30,no,4,i3,Windows,16,2015,,5
6696,6697,vostro,europe,2015-05-01,no,5,i9,linux,16,2015,,4
6697,6698,vostro,europe,2015-05-02,no,5,i9,linux,16,2015,,2
6698,6699,vostro,europe,2015-05-03,no,5,i3,linux,16,2015,,4
6699,6700,vostro,europe,2015-05-04,no,5,i7,linux,16,2015,,5
6700,6701,vostro,europe,2015-05-05,no,5,i9,linux,16,2015,,0
6701,6702,vostro,europe,2015-05-06,no,5,i3,Windows,16,2015,,2
6702,6703,vostro,europe,2015-05-07,no,5,i7,Windows,16,2015,,0
6703,6704,vostro,europe,2015-05-08,no,5,i9,linux,8,2015,,2
6704,6705,vostro,europe,2015-05-09,no,5,i7,Windows,16,2015,,5
6705,6706,vostro,europe,2015-05-10,no,5,i9,linux,16,2015,,3
6706,6707,vostro,europe,2015-05-11,no,5,i9,Windows,4,2015,,4
6707,6708,vostro,europe,2015-05-12,no,5,i5,Windows,8,2015,,3
6708,6709,vostro,europe,2015-05-13,no,5,i7,Windows,4,2015,,5
6709,6710,vostro,europe,2015-05-14,no,5,i3,linux,16,2015,,3
6710,6711,vostro,europe,2015-05-15,no,5,i9,linux,8,2015,,2
6711,6712,vostro,europe,2015-05-16,no,5,i5,linux,4,2015,,2
6712,6713,vostro,europe,2015-05-17,no,5,i5,linux,16,2015,,2
6713,6714,vostro,europe,2015-05-18,no,5,i9,linux,16,2015,,4
6714,6715,vostro,europe,2015-05-19,no,5,i7,Windows,16,2015,,3
6715,6716,vostro,europe,2015-05-20,no,5,i9,Windows,16,2015,,1
6716,6717,vostro,europe,2015-05-21,no,5,i7,Windows,8,2015,,3
6717,6718,vostro,europe,2015-05-22,no,5,i3,Windows,8,2015,,5
6718,6719,vostro,europe,2015-05-23,no,5,i3,linux,4,2015,,3
6719,6720,vostro,europe,2015-05-24,no,5,i3,linux,8,2015,,2
6720,6721,vostro,europe,2015-05-25,no,5,i7,linux,4,2015,,2
6721,6722,vostro,europe,2015-05-26,no,5,i7,Windows,4,2015,,3
6722,6723,vostro,europe,2015-05-27,no,5,i7,linux,16,2015,,3
6723,6724,vostro,europe,2015-05-28,no,5,i9,Windows,16,2015,,0
6724,6725,vostro,europe,2015-05-29,no,5,i7,Windows,4,2015,,1
6725,6726,vostro,europe,2015-05-30,no,5,i9,linux,16,2015,,5
6726,6727,vostro,europe,2015-05-31,no,5,i9,linux,8,2015,,3
6727,6728,vostro,europe,2015-06-01,no,6,i7,linux,8,2015,,4
6728,6729,vostro,europe,2015-06-02,no,6,i3,Windows,8,2015,,1
6729,6730,vostro,europe,2015-06-03,no,6,i9,Windows,8,2015,,1
6730,6731,vostro,europe,2015-06-04,no,6,i9,linux,8,2015,,1
6731,6732,vostro,europe,2015-06-05,student,6,i5,Windows,4,2015,,6
6732,6733,vostro,europe,2015-06-06,student,6,i3,Windows,8,2015,,8
6733,6734,vostro,europe,2015-06-07,student,6,i3,linux,4,2015,,8
6734,6735,vostro,europe,2015-06-08,student,6,i9,linux,4,2015,,11
6735,6736,vostro,europe,2015-06-09,student,6,i3,linux,4,2015,,4
6736,6737,vostro,europe,2015-06-10,student,6,i3,Windows,4,2015,,10
6737,6738,vostro,europe,2015-06-11,student,6,i9,Windows,8,2015,,6
6738,6739,vostro,europe,2015-06-12,no,6,i3,Windows,8,2015,,5
6739,6740,vostro,europe,2015-06-13,no,6,i3,Windows,4,2015,,1
6740,6741,vostro,europe,2015-06-14,no,6,i7,Windows,4,2015,,1
6741,6742,vostro,europe,2015-06-15,no,6,i3,Windows,8,2015,,1
6742,6743,vostro,europe,2015-06-16,no,6,i7,linux,4,2015,,1
6743,6744,vostro,europe,2015-06-17,no,6,i3,Windows,8,2015,,4
6744,6745,vostro,europe,2015-06-18,no,6,i9,linux,4,2015,,2
6745,6746,vostro,europe,2015-06-19,no,6,i7,linux,4,2015,,3
6746,6747,vostro,europe,2015-06-20,no,6,i5,Windows,8,2015,,5
6747,6748,vostro,europe,2015-06-21,no,6,i9,linux,4,2015,,3
6748,6749,vostro,europe,2015-06-22,no,6,i5,linux,4,2015,,5
6749,6750,vostro,europe,2015-06-23,no,6,i9,linux,4,2015,,3
6750,6751,vostro,europe,2015-06-24,no,6,i3,Windows,4,2015,,4
6751,6752,vostro,europe,2015-06-25,no,6,i7,Windows,8,2015,,1
6752,6753,vostro,europe,2015-06-26,no,6,i3,linux,4,2015,,3
6753,6754,vostro,europe,2015-06-27,no,6,i9,Windows,16,2015,,1
6754,6755,vostro,europe,2015-06-28,no,6,i7,Windows,16,2015,,2
6755,6756,vostro,europe,2015-06-29,no,6,i3,linux,8,2015,,4
6756,6757,vostro,europe,2015-06-30,no,6,i5,Windows,8,2015,,2
6757,6758,vostro,europe,2015-07-01,no,7,i7,linux,8,2015,,1
6758,6759,vostro,europe,2015-07-02,no,7,i7,Windows,4,2015,,5
6759,6760,vostro,europe,2015-07-03,no,7,i3,linux,4,2015,,4
6760,6761,vostro,europe,2015-07-04,no,7,i7,Windows,16,2015,,5
6761,6762,vostro,europe,2015-07-05,no,7,i3,Windows,8,2015,,4
6762,6763,vostro,europe,2015-07-06,student,7,i9,Windows,8,2015,,10
6763,6764,vostro,europe,2015-07-07,student,7,i9,Windows,16,2015,,8
6764,6765,vostro,europe,2015-07-08,student,7,i9,Windows,8,2015,,7
6765,6766,vostro,europe,2015-07-09,student,7,i7,linux,8,2015,,8
6766,6767,vostro,europe,2015-07-10,student,7,i7,linux,16,2015,,10
6767,6768,vostro,europe,2015-07-11,student,7,i5,Windows,8,2015,,8
6768,6769,vostro,europe,2015-07-12,student,7,i7,linux,4,2015,,9
6769,6770,vostro,europe,2015-07-13,no,7,i5,linux,16,2015,,1
6770,6771,vostro,europe,2015-07-14,no,7,i3,Windows,8,2015,,4
6771,6772,vostro,europe,2015-07-15,no,7,i3,linux,8,2015,,5
6772,6773,vostro,europe,2015-07-16,no,7,i5,Windows,4,2015,,2
6773,6774,vostro,europe,2015-07-17,no,7,i5,Windows,4,2015,,5
6774,6775,vostro,europe,2015-07-18,no,7,i3,linux,8,2015,,5
6775,6776,vostro,europe,2015-07-19,no,7,i3,linux,8,2015,,4
6776,6777,vostro,europe,2015-07-20,no,7,i7,linux,4,2015,,4
6777,6778,vostro,europe,2015-07-21,no,7,i3,Windows,8,2015,,3
6778,6779,vostro,europe,2015-07-22,no,7,i5,linux,4,2015,,3
6779,6780,vostro,europe,2015-07-23,no,7,i7,linux,16,2015,,3
6780,6781,vostro,europe,2015-07-24,no,7,i3,Windows,16,2015,,1
6781,6782,vostro,europe,2015-07-25,no,7,i5,Windows,8,2015,,3
6782,6783,vostro,europe,2015-07-26,no,7,i7,linux,16,2015,,4
6783,6784,vostro,europe,2015-07-27,no,7,i5,Windows,4,2015,,1
6784,6785,vostro,europe,2015-07-28,no,7,i7,linux,4,2015,,2
6785,6786,vostro,europe,2015-07-29,no,7,i3,linux,16,2015,,4
6786,6787,vostro,europe,2015-07-30,no,7,i5,linux,16,2015,,3
6787,6788,vostro,europe,2015-07-31,no,7,i9,Windows,8,2015,,2
6788,6789,vostro,europe,2015-08-01,no,8,i9,linux,16,2015,,1
6789,6790,vostro,europe,2015-08-02,no,8,i3,linux,4,2015,,1
6790,6791,vostro,europe,2015-08-03,no,8,i5,Windows,4,2015,,1
6791,6792,vostro,europe,2015-08-04,no,8,i7,linux,4,2015,,3
6792,6793,vostro,europe,2015-08-05,no,8,i7,linux,4,2015,,2
6793,6794,vostro,europe,2015-08-06,no,8,i7,linux,8,2015,,1
6794,6795,vostro,europe,2015-08-07,no,8,i3,Windows,4,2015,,2
6795,6796,vostro,europe,2015-08-08,no,8,i3,Windows,4,2015,,2
6796,6797,vostro,europe,2015-08-09,no,8,i5,Windows,4,2015,,6
6797,6798,vostro,europe,2015-08-10,no,8,i9,Windows,4,2015,,4
6798,6799,vostro,europe,2015-08-11,no,8,i7,Windows,8,2015,,4
6799,6800,vostro,europe,2015-08-12,no,8,i5,Windows,4,2015,,3
6800,6801,vostro,europe,2015-08-13,no,8,i7,Windows,8,2015,,5
6801,6802,vostro,europe,2015-08-14,no,8,i5,linux,8,2015,,4
6802,6803,vostro,europe,2015-08-15,no,8,i5,linux,8,2015,,5
6803,6804,vostro,europe,2015-08-16,no,8,i9,Windows,4,2015,,2
6804,6805,vostro,europe,2015-08-17,no,8,i3,linux,16,2015,,2
6805,6806,vostro,europe,2015-08-18,no,8,i9,linux,8,2015,,3
6806,6807,vostro,europe,2015-08-19,no,8,i7,Windows,16,2015,,3
6807,6808,vostro,europe,2015-08-20,no,8,i9,linux,4,2015,,3
6808,6809,vostro,europe,2015-08-21,no,8,i3,Windows,4,2015,,1
6809,6810,vostro,europe,2015-08-22,no,8,i7,linux,16,2015,,3
6810,6811,vostro,europe,2015-08-23,no,8,i7,linux,16,2015,,4
6811,6812,vostro,europe,2015-08-24,no,8,i7,Windows,16,2015,,3
6812,6813,vostro,europe,2015-08-25,no,8,i3,Windows,4,2015,,2
6813,6814,vostro,europe,2015-08-26,no,8,i7,linux,8,2015,,1
6814,6815,vostro,europe,2015-08-27,no,8,i5,Windows,8,2015,,0
6815,6816,vostro,europe,2015-08-28,no,8,i9,Windows,16,2015,,1
6816,6817,vostro,europe,2015-08-29,no,8,i3,linux,16,2015,,3
6817,6818,vostro,europe,2015-08-30,no,8,i7,linux,8,2015,,1
6818,6819,vostro,europe,2015-08-31,no,8,i7,linux,8,2015,,2
6819,6820,vostro,europe,2015-09-01,no,9,i9,Windows,16,2015,,1
6820,6821,vostro,europe,2015-09-02,no,9,i5,linux,4,2015,,5
6821,6822,vostro,europe,2015-09-03,no,9,i9,linux,4,2015,,3
6822,6823,vostro,europe,2015-09-04,no,9,i7,Windows,16,2015,,9
6823,6824,vostro,europe,2015-09-05,no,9,i7,Windows,16,2015,,6
6824,6825,vostro,europe,2015-09-06,no,9,i7,Windows,4,2015,,1
6825,6826,vostro,europe,2015-09-07,no,9,i7,linux,4,2015,,4
6826,6827,vostro,europe,2015-09-08,no,9,i7,linux,4,2015,,3
6827,6828,vostro,europe,2015-09-09,no,9,i5,Windows,16,2015,,4
6828,6829,vostro,europe,2015-09-10,no,9,i9,Windows,16,2015,,3
6829,6830,vostro,europe,2015-09-11,no,9,i7,linux,16,2015,,4
6830,6831,vostro,europe,2015-09-12,no,9,i5,Windows,16,2015,,0
6831,6832,vostro,europe,2015-09-13,no,9,i9,linux,8,2015,,3
6832,6833,vostro,europe,2015-09-14,no,9,i5,Windows,4,2015,,7
6833,6834,vostro,europe,2015-09-15,no,9,i5,Windows,4,2015,,3
6834,6835,vostro,europe,2015-09-16,no,9,i5,linux,8,2015,,3
6835,6836,vostro,europe,2015-09-17,no,9,i3,Windows,16,2015,,4
6836,6837,vostro,europe,2015-09-18,no,9,i5,linux,4,2015,,4
6837,6838,vostro,europe,2015-09-19,no,9,i3,linux,4,2015,,5
6838,6839,vostro,europe,2015-09-20,no,9,i7,linux,8,2015,,2
6839,6840,vostro,europe,2015-09-21,no,9,i5,linux,4,2015,,4
6840,6841,vostro,europe,2015-09-22,no,9,i9,Windows,8,2015,,5
6841,6842,vostro,europe,2015-09-23,no,9,i9,linux,8,2015,,5
6842,6843,vostro,europe,2015-09-24,no,9,i7,Windows,8,2015,,0
6843,6844,vostro,europe,2015-09-25,no,9,i7,Windows,8,2015,,3
6844,6845,vostro,europe,2015-09-26,no,9,i9,Windows,8,2015,,3
6845,6846,vostro,europe,2015-09-27,no,9,i7,Windows,16,2015,,0
6846,6847,vostro,europe,2015-09-28,no,9,i3,Windows,8,2015,,3
6847,6848,vostro,europe,2015-09-29,no,9,i7,Windows,16,2015,,4
6848,6849,vostro,europe,2015-09-30,no,9,i7,linux,8,2015,,2
6849,6850,vostro,europe,2015-10-01,no,10,i3,linux,16,2015,,2
6850,6851,vostro,europe,2015-10-02,no,10,i5,Windows,8,2015,,0
6851,6852,vostro,europe,2015-10-03,no,10,i3,Windows,8,2015,,0
6852,6853,vostro,europe,2015-10-04,no,10,i5,Windows,4,2015,,3
6853,6854,vostro,europe,2015-10-05,no,10,i5,Windows,8,2015,,5
6854,6855,vostro,europe,2015-10-06,no,10,i7,linux,4,2015,,2
6855,6856,vostro,europe,2015-10-07,no,10,i5,linux,8,2015,,5
6856,6857,vostro,europe,2015-10-08,no,10,i3,Windows,4,2015,,4
6857,6858,vostro,europe,2015-10-09,no,10,i7,linux,8,2015,,2
6858,6859,vostro,europe,2015-10-10,no,10,i9,Windows,4,2015,,5
6859,6860,vostro,europe,2015-10-11,no,10,i7,Windows,4,2015,,2
6860,6861,vostro,europe,2015-10-12,no,10,i9,linux,16,2015,,1
6861,6862,vostro,europe,2015-10-13,no,10,i7,linux,16,2015,,0
6862,6863,vostro,europe,2015-10-14,no,10,i9,Windows,16,2015,,2
6863,6864,vostro,europe,2015-10-15,no,10,i3,linux,4,2015,,3
6864,6865,vostro,europe,2015-10-16,no,10,i5,Windows,8,2015,,4
6865,6866,vostro,europe,2015-10-17,no,10,i5,linux,4,2015,,2
6866,6867,vostro,europe,2015-10-18,no,10,i9,linux,4,2015,,2
6867,6868,vostro,europe,2015-10-19,no,10,i9,Windows,8,2015,,5
6868,6869,vostro,europe,2015-10-20,no,10,i3,linux,4,2015,,1
6869,6870,vostro,europe,2015-10-21,no,10,i9,Windows,16,2015,,3
6870,6871,vostro,europe,2015-10-22,no,10,i9,linux,4,2015,,3
6871,6872,vostro,europe,2015-10-23,no,10,i5,linux,8,2015,,4
6872,6873,vostro,europe,2015-10-24,no,10,i5,Windows,4,2015,,2
6873,6874,vostro,europe,2015-10-25,no,10,i5,linux,16,2015,,0
6874,6875,vostro,europe,2015-10-26,no,10,i9,Windows,8,2015,,4
6875,6876,vostro,europe,2015-10-27,no,10,i9,Windows,4,2015,,4
6876,6877,vostro,europe,2015-10-28,no,10,i3,linux,8,2015,,2
6877,6878,vostro,europe,2015-10-29,no,10,i7,Windows,16,2015,,2
6878,6879,vostro,europe,2015-10-30,no,10,i5,Windows,8,2015,,2
6879,6880,vostro,europe,2015-10-31,no,10,i3,Windows,4,2015,,3
6880,6881,vostro,europe,2015-11-01,no,11,i9,linux,4,2015,,8
6881,6882,vostro,europe,2015-11-02,no,11,i3,Windows,16,2015,,3
6882,6883,vostro,europe,2015-11-03,no,11,i3,Windows,8,2015,,0
6883,6884,vostro,europe,2015-11-04,no,11,i5,linux,16,2015,,4
6884,6885,vostro,europe,2015-11-05,no,11,i7,Windows,16,2015,,2
6885,6886,vostro,europe,2015-11-06,no,11,i3,linux,4,2015,,2
6886,6887,vostro,europe,2015-11-07,no,11,i9,Windows,16,2015,,6
6887,6888,vostro,europe,2015-11-08,diwali,11,i3,Windows,8,2015,,5
6888,6889,vostro,europe,2015-11-09,diwali,11,i5,linux,16,2015,,5
6889,6890,vostro,europe,2015-11-10,diwali,11,i3,linux,16,2015,,8
6890,6891,vostro,europe,2015-11-11,diwali,11,i7,linux,16,2015,,4
6891,6892,vostro,europe,2015-11-12,diwali,11,i5,linux,4,2015,,2
6892,6893,vostro,europe,2015-11-13,diwali,11,i3,linux,4,2015,,9
6893,6894,vostro,europe,2015-11-14,diwali,11,i9,Windows,16,2015,,2
6894,6895,vostro,europe,2015-11-15,no,11,i9,Windows,8,2015,,2
6895,6896,vostro,europe,2015-11-16,no,11,i9,Windows,8,2015,,5
6896,6897,vostro,europe,2015-11-17,no,11,i7,Windows,8,2015,,4
6897,6898,vostro,europe,2015-11-18,no,11,i5,linux,8,2015,,2
6898,6899,vostro,europe,2015-11-19,no,11,i3,linux,8,2015,,3
6899,6900,vostro,europe,2015-11-20,no,11,i3,Windows,8,2015,,3
6900,6901,vostro,europe,2015-11-21,no,11,i7,Windows,8,2015,,1
6901,6902,vostro,europe,2015-11-22,no,11,i7,linux,8,2015,,6
6902,6903,vostro,europe,2015-11-23,no,11,i3,Windows,8,2015,,4
6903,6904,vostro,europe,2015-11-24,no,11,i9,linux,8,2015,,4
6904,6905,vostro,europe,2015-11-25,no,11,i3,Windows,8,2015,,1
6905,6906,vostro,europe,2015-11-26,no,11,i9,linux,16,2015,,1
6906,6907,vostro,europe,2015-11-27,no,11,i5,Windows,8,2015,,2
6907,6908,vostro,europe,2015-11-28,no,11,i9,Windows,8,2015,,4
6908,6909,vostro,europe,2015-11-29,no,11,i9,linux,8,2015,,2
6909,6910,vostro,europe,2015-11-30,no,11,i5,linux,4,2015,,3
6910,6911,vostro,europe,2015-12-01,no,12,i7,linux,16,2015,,0
6911,6912,vostro,europe,2015-12-02,no,12,i7,linux,4,2015,,5
6912,6913,vostro,europe,2015-12-03,no,12,i3,Windows,16,2015,,5
6913,6914,vostro,europe,2015-12-04,no,12,i7,Windows,4,2015,,0
6914,6915,vostro,europe,2015-12-05,no,12,i9,Windows,16,2015,,2
6915,6916,vostro,europe,2015-12-06,no,12,i9,linux,4,2015,,3
6916,6917,vostro,europe,2015-12-07,no,12,i7,Windows,16,2015,,4
6917,6918,vostro,europe,2015-12-08,no,12,i7,Windows,16,2015,,3
6918,6919,vostro,europe,2015-12-09,no,12,i9,Windows,4,2015,,4
6919,6920,vostro,europe,2015-12-10,no,12,i7,linux,16,2015,,5
6920,6921,vostro,europe,2015-12-11,no,12,i3,linux,8,2015,,2
6921,6922,vostro,europe,2015-12-12,no,12,i5,linux,16,2015,,3
6922,6923,vostro,europe,2015-12-13,no,12,i7,linux,8,2015,,2
6923,6924,vostro,europe,2015-12-14,no,12,i9,linux,4,2015,,5
6924,6925,vostro,europe,2015-12-15,no,12,i7,linux,8,2015,,1
6925,6926,vostro,europe,2015-12-16,no,12,i7,linux,8,2015,,3
6926,6927,vostro,europe,2015-12-17,no,12,i9,Windows,16,2015,,4
6927,6928,vostro,europe,2015-12-18,no,12,i9,linux,8,2015,,4
6928,6929,vostro,europe,2015-12-19,no,12,i7,Windows,16,2015,,1
6929,6930,vostro,europe,2015-12-20,no,12,i9,Windows,4,2015,,4
6930,6931,vostro,europe,2015-12-21,no,12,i7,Windows,8,2015,,3
6931,6932,vostro,europe,2015-12-22,christmas,12,i3,linux,4,2015,,4
6932,6933,vostro,europe,2015-12-23,christmas,12,i5,Windows,4,2015,,8
6933,6934,vostro,europe,2015-12-24,christmas,12,i5,Windows,16,2015,,4
6934,6935,vostro,europe,2015-12-25,christmas,12,i7,linux,8,2015,,4
6935,6936,vostro,europe,2015-12-26,christmas,12,i5,linux,16,2015,,5
6936,6937,vostro,europe,2015-12-27,christmas,12,i7,linux,8,2015,,5
6937,6938,vostro,europe,2015-12-28,christmas,12,i3,linux,16,2015,,4
6938,6939,vostro,europe,2015-12-29,no,12,i3,linux,16,2015,,5
6939,6940,vostro,europe,2015-12-30,no,12,i3,Windows,4,2015,,6
6940,6941,vostro,europe,2015-12-31,no,12,i5,Windows,4,2015,,4
6941,6942,vostro,europe,2016-01-01,no,13,i9,linux,16,2016,,2
6942,6943,vostro,europe,2016-01-02,no,13,i5,Windows,4,2016,,3
6943,6944,vostro,europe,2016-01-03,no,13,i3,linux,16,2016,,2
6944,6945,vostro,europe,2016-01-04,no,13,i5,linux,16,2016,,4
6945,6946,vostro,europe,2016-01-05,no,13,i9,linux,8,2016,,0
6946,6947,vostro,europe,2016-01-06,no,13,i9,Windows,16,2016,,1
6947,6948,vostro,europe,2016-01-07,no,13,i9,Windows,8,2016,,4
6948,6949,vostro,europe,2016-01-08,no,13,i3,linux,4,2016,,2
6949,6950,vostro,europe,2016-01-09,no,13,i5,Windows,8,2016,,1
6950,6951,vostro,europe,2016-01-10,no,13,i9,Windows,4,2016,,2
6951,6952,vostro,europe,2016-01-11,no,13,i7,Windows,8,2016,,5
6952,6953,vostro,europe,2016-01-12,no,13,i9,Windows,4,2016,,4
6953,6954,vostro,europe,2016-01-13,no,13,i5,Windows,8,2016,,5
6954,6955,vostro,europe,2016-01-14,no,13,i5,linux,16,2016,,3
6955,6956,vostro,europe,2016-01-15,no,13,i9,linux,8,2016,,3
6956,6957,vostro,europe,2016-01-16,no,13,i7,Windows,4,2016,,1
6957,6958,vostro,europe,2016-01-17,no,13,i7,linux,4,2016,,4
6958,6959,vostro,europe,2016-01-18,no,13,i5,Windows,4,2016,,5
